File,LCP_1,LCP_2,LCP_3,LCP_4,LCP_5,LCP_6,LCP_7,LCP_8,LCP_9,LCP_10,LCP_11,LCP_12,LCP_13,LCP_14,LCP_15,LCP_16,LCP_17,LCP_18,LCP_19,LCP_20,LCP_21,LCP_22,LCP_23,LCP_24,LCP_25,LCP_26,LCP_27,LCP_28,LCP_29,LCP_30,LCP_31,LCP_32,LCP_33,LCP_34,LCP_35,LCP_36,LCP_37,LCP_38,LCP_39,LCP_40,LCP_41,LCP_42,LCP_43,LCP_44,LCP_45,LCP_46,LCP_47,LCP_48,LCP_49,LCP_50,LCP_51,LCP_52,LCP_53,LCP_54,LCP_55,LCP_56,LCP_57,LCP_58,LCP_59,LCP_60,LCP_61,LCP_62,LCP_63,LCP_64,LCP_65,LCP_66,LCP_67,LCP_68,LCP_69,LCP_70,LCP_71,LCP_72,LCP_73,LCP_74,LCP_75,LCP_76,LCP_77,LCP_78,LCP_79,LCP_80,LCP_81,class
Medial Tibia of Normal_5.jpg,1.06E+00,9.14E-02,3.18E-01,4.05E-02,2.17E-01,4.05E-02,3.18E-01,9.14E-02,884,1.04E+00,3.78E-02,1.51E-01,8.32E-02,2.28E-01,8.32E-02,1.51E-01,3.78E-02,1001,1.03E+00,2.16E-02,5.20E-02,1.09E-02,9.37E-02,1.09E-02,5.20E-02,2.16E-02,532,1.01E+00,2.34E-02,1.24E-01,6.01E-02,1.48E-02,6.01E-02,1.24E-01,2.34E-02,571,1.00E+00,2.74E-02,2.16E-01,4.44E-02,7.94E-02,4.44E-02,2.16E-01,2.74E-02,586,9.88E-01,3.51E-02,9.07E-02,1.38E-01,1.23E-01,1.38E-01,9.07E-02,3.51E-02,659,9.75E-01,3.16E-02,3.84E-02,9.76E-02,1.96E-01,9.76E-02,3.84E-02,3.16E-02,691,9.62E-01,4.03E-02,1.93E-01,8.58E-02,1.24E-01,8.58E-02,1.93E-01,4.03E-02,1002,9.42E-01,2.00E-02,3.20E-01,4.41E-02,1.21E-01,4.41E-02,3.20E-01,2.00E-02,1012,Nor
Medial Tibia of Normal_50.jpg,1.07E+00,3.71E-02,4.09E-01,1.05E-01,3.78E-01,1.05E-01,4.09E-01,3.71E-02,844,1.05E+00,2.65E-02,2.66E-01,3.67E-02,1.82E-01,3.67E-02,2.66E-01,2.65E-02,936,1.03E+00,1.04E-02,1.40E-01,1.10E-01,3.96E-01,1.10E-01,1.40E-01,1.04E-02,679,1.02E+00,6.02E-03,1.26E-01,4.42E-02,2.00E-01,4.42E-02,1.26E-01,6.02E-03,612,1.00E+00,1.17E-02,2.84E-01,1.08E-01,3.16E-01,1.08E-01,2.84E-01,1.17E-02,780,9.86E-01,2.76E-02,1.09E-01,5.66E-02,2.78E-01,5.66E-02,1.09E-01,2.76E-02,684,9.70E-01,1.25E-02,1.53E-01,4.16E-02,4.27E-01,4.16E-02,1.53E-01,1.25E-02,768,9.58E-01,5.21E-02,2.89E-01,7.98E-02,3.32E-01,7.98E-02,2.89E-01,5.21E-02,965,9.36E-01,8.48E-02,4.29E-01,1.02E-01,4.34E-01,1.02E-01,4.29E-01,8.48E-02,973,Nor
Medial Tibia of Normal_51.jpg,1.06E+00,9.59E-02,3.06E-01,5.12E-02,5.33E-02,5.12E-02,3.06E-01,9.59E-02,840,1.04E+00,5.11E-02,1.10E-01,2.67E-02,1.59E-01,2.67E-02,1.10E-01,5.11E-02,910,1.03E+00,5.75E-03,7.57E-02,1.13E-01,1.93E-01,1.13E-01,7.57E-02,5.75E-03,572,1.01E+00,2.37E-02,1.25E-01,1.21E-01,8.45E-02,1.21E-01,1.25E-01,2.37E-02,600,1.00E+00,2.60E-02,2.80E-01,8.95E-02,4.21E-03,8.95E-02,2.80E-01,2.60E-02,693,9.89E-01,2.63E-02,1.04E-01,7.40E-02,3.87E-02,7.40E-02,1.04E-01,2.63E-02,697,9.76E-01,5.56E-02,1.25E-01,1.42E-02,1.33E-01,1.42E-02,1.25E-01,5.56E-02,726,9.65E-01,3.55E-02,1.46E-01,1.05E-01,1.18E-01,1.05E-01,1.46E-01,3.55E-02,943,9.45E-01,2.02E-02,1.91E-01,6.17E-02,8.66E-02,6.17E-02,1.91E-01,2.02E-02,1001,Nor
Medial Tibia of Normal_52.jpg,1.07E+00,5.15E-02,2.49E-01,2.30E-01,3.41E-01,2.30E-01,2.49E-01,5.15E-02,812,1.04E+00,6.16E-03,1.63E-01,2.60E-02,2.51E-01,2.60E-02,1.63E-01,6.16E-03,880,1.03E+00,1.99E-02,1.11E-01,4.04E-02,1.26E-01,4.04E-02,1.11E-01,1.99E-02,683,1.02E+00,2.55E-02,7.98E-02,1.69E-01,8.04E-02,1.69E-01,7.98E-02,2.55E-02,662,1.00E+00,2.78E-02,3.05E-01,6.42E-02,8.65E-03,6.42E-02,3.05E-01,2.78E-02,741,9.86E-01,6.50E-03,1.29E-01,2.68E-02,3.83E-02,2.68E-02,1.29E-01,6.50E-03,747,9.71E-01,2.20E-02,7.40E-02,8.33E-02,9.24E-02,8.33E-02,7.40E-02,2.20E-02,815,9.58E-01,1.05E-02,1.23E-01,6.33E-02,1.64E-01,6.33E-02,1.23E-01,1.05E-02,889,9.38E-01,1.67E-02,2.45E-01,1.33E-01,3.66E-01,1.33E-01,2.45E-01,1.67E-02,965,Nor
Medial Tibia of Normal_53.jpg,1.09E+00,2.10E-02,2.46E-01,1.25E-01,1.24E-01,1.25E-01,2.46E-01,2.10E-02,951,1.06E+00,4.43E-02,1.15E-01,5.23E-02,2.40E-01,5.23E-02,1.15E-01,4.43E-02,1021,1.04E+00,1.96E-02,8.43E-02,5.90E-02,2.68E-01,5.90E-02,8.43E-02,1.96E-02,526,1.02E+00,1.16E-02,1.22E-01,4.94E-02,1.03E-01,4.94E-02,1.22E-01,1.16E-02,443,1.00E+00,2.68E-02,1.06E-01,9.25E-02,1.64E-01,9.25E-02,1.06E-01,2.68E-02,404,9.81E-01,2.20E-02,2.33E-02,3.94E-02,9.37E-02,3.94E-02,2.33E-02,2.20E-02,470,9.64E-01,1.20E-02,6.73E-02,5.01E-02,8.07E-02,5.01E-02,6.73E-02,1.20E-02,597,9.46E-01,1.50E-02,1.35E-01,6.43E-02,9.60E-02,6.43E-02,1.35E-01,1.50E-02,1044,9.15E-01,6.65E-02,2.12E-01,4.87E-02,9.65E-02,4.87E-02,2.12E-01,6.65E-02,1168,Nor
Medial Tibia of Normal_54.jpg,1.05E+00,5.37E-02,1.49E-01,2.00E-01,2.11E-02,2.00E-01,1.49E-01,5.37E-02,821,1.03E+00,4.34E-02,1.12E-01,6.11E-02,4.46E-02,6.11E-02,1.12E-01,4.34E-02,852,1.02E+00,3.50E-02,5.46E-02,1.24E-01,8.68E-02,1.24E-01,5.46E-02,3.50E-02,725,1.01E+00,1.05E-02,8.30E-02,2.17E-02,3.15E-02,2.17E-02,8.30E-02,1.05E-02,727,1.00E+00,1.76E-02,1.10E-01,3.70E-02,4.96E-02,3.70E-02,1.10E-01,1.76E-02,723,9.89E-01,4.32E-02,5.42E-02,1.27E-01,1.29E-01,1.27E-01,5.42E-02,4.32E-02,686,9.78E-01,2.37E-02,3.62E-02,3.92E-02,8.18E-02,3.92E-02,3.62E-02,2.37E-02,843,9.67E-01,2.46E-02,9.88E-02,1.50E-02,5.33E-02,1.50E-02,9.88E-02,2.46E-02,916,9.50E-01,1.56E-02,1.85E-01,1.00E-01,3.82E-02,1.00E-01,1.85E-01,1.56E-02,946,Nor
Medial Tibia of Normal_55.jpg,1.08E+00,8.86E-02,4.01E-02,4.93E-02,3.44E-01,4.93E-02,4.01E-02,8.86E-02,914,1.05E+00,4.30E-02,8.31E-02,6.16E-02,7.37E-02,6.16E-02,8.31E-02,4.30E-02,955,1.03E+00,1.94E-02,3.24E-02,2.06E-02,2.66E-01,2.06E-02,3.24E-02,1.94E-02,597,1.02E+00,1.54E-02,8.98E-02,8.46E-02,5.07E-02,8.46E-02,8.98E-02,1.54E-02,551,1.00E+00,2.56E-02,6.42E-02,3.96E-02,1.92E-01,3.96E-02,6.42E-02,2.56E-02,547,9.85E-01,4.27E-02,8.04E-02,7.56E-02,4.49E-02,7.56E-02,8.04E-02,4.27E-02,590,9.66E-01,3.67E-02,8.10E-02,7.69E-02,3.05E-01,7.69E-02,8.10E-02,3.67E-02,670,9.51E-01,3.92E-02,4.34E-02,6.52E-02,3.45E-02,6.52E-02,4.34E-02,3.92E-02,1050,9.22E-01,4.93E-02,1.15E-01,7.02E-02,1.37E-01,7.02E-02,1.15E-01,4.93E-02,1047,Nor
Medial Tibia of Normal_56.jpg,1.06E+00,6.36E-02,2.27E-01,5.35E-02,3.05E-01,5.35E-02,2.27E-01,6.36E-02,853,1.04E+00,5.53E-02,1.21E-01,3.17E-02,3.78E-01,3.17E-02,1.21E-01,5.53E-02,918,1.03E+00,1.92E-02,8.23E-02,2.47E-02,1.16E-01,2.47E-02,8.23E-02,1.92E-02,613,1.01E+00,7.59E-03,8.68E-02,5.93E-02,1.47E-01,5.93E-02,8.68E-02,7.59E-03,539,1.00E+00,2.93E-03,2.56E-01,5.30E-02,1.14E-01,5.30E-02,2.56E-01,2.93E-03,553,9.88E-01,3.31E-02,6.81E-02,4.25E-02,9.29E-02,4.25E-02,6.81E-02,3.31E-02,592,9.77E-01,6.62E-02,3.90E-02,9.74E-02,6.04E-02,9.74E-02,3.90E-02,6.62E-02,656,9.64E-01,5.08E-02,1.35E-01,1.98E-02,1.79E-01,1.98E-02,1.35E-01,5.08E-02,1000,9.42E-01,3.37E-02,2.32E-01,1.63E-01,7.60E-02,1.63E-01,2.32E-01,3.37E-02,1119,Nor
Medial Tibia of Normal_57.jpg,1.11E+00,2.74E-02,1.56E-01,6.70E-02,2.44E-01,6.70E-02,1.56E-01,2.74E-02,962,1.07E+00,3.50E-02,5.89E-02,8.45E-02,1.08E-02,8.45E-02,5.89E-02,3.50E-02,959,1.05E+00,2.65E-02,5.75E-02,1.66E-02,1.49E-01,1.66E-02,5.75E-02,2.65E-02,536,1.03E+00,3.94E-02,8.99E-02,3.57E-02,2.34E-02,3.57E-02,8.99E-02,3.94E-02,509,1.00E+00,3.09E-02,1.62E-01,5.17E-02,2.01E-01,5.17E-02,1.62E-01,3.09E-02,560,9.77E-01,3.26E-03,6.60E-02,7.08E-02,8.72E-02,7.08E-02,6.60E-02,3.26E-03,527,9.54E-01,1.36E-02,5.65E-02,5.59E-03,9.09E-02,5.59E-03,5.65E-02,1.36E-02,621,9.28E-01,3.34E-02,8.58E-02,3.81E-02,3.31E-02,3.81E-02,8.58E-02,3.34E-02,1072,8.88E-01,5.40E-03,1.03E-01,8.17E-02,5.97E-02,8.17E-02,1.03E-01,5.40E-03,976,Nor
Medial Tibia of Normal_58.jpg,1.08E+00,1.57E-01,4.05E-01,6.22E-02,1.40E-01,6.22E-02,4.05E-01,1.57E-01,809,1.06E+00,6.76E-02,2.99E-01,2.88E-02,1.73E-02,2.88E-02,2.99E-01,6.76E-02,882,1.04E+00,6.24E-02,9.57E-02,1.02E-01,5.68E-03,1.02E-01,9.57E-02,6.24E-02,665,1.02E+00,4.22E-02,1.60E-01,6.32E-02,1.12E-01,6.32E-02,1.60E-01,4.22E-02,665,1.00E+00,2.51E-02,3.75E-01,8.33E-02,1.23E-01,8.33E-02,3.75E-01,2.51E-02,922,9.80E-01,1.92E-02,1.90E-01,7.72E-02,7.55E-02,7.72E-02,1.90E-01,1.92E-02,851,9.61E-01,5.05E-02,1.48E-01,6.63E-02,1.59E-02,6.63E-02,1.48E-01,5.05E-02,789,9.48E-01,1.03E-01,3.54E-01,2.17E-02,5.92E-02,2.17E-02,3.54E-01,1.03E-01,933,9.21E-01,1.45E-01,5.58E-01,9.94E-02,4.43E-02,9.94E-02,5.58E-01,1.45E-01,886,Nor
Medial Tibia of Normal_59.jpg,1.05E+00,3.06E-02,2.27E-01,5.52E-02,1.59E-01,5.52E-02,2.27E-01,3.06E-02,922,1.03E+00,5.22E-02,1.49E-01,1.11E-01,1.92E-01,1.11E-01,1.49E-01,5.22E-02,930,1.02E+00,5.54E-02,6.60E-02,7.84E-02,2.06E-01,7.84E-02,6.60E-02,5.54E-02,603,1.01E+00,3.39E-02,1.14E-01,1.58E-01,2.98E-02,1.58E-01,1.14E-01,3.39E-02,541,1.00E+00,2.46E-02,2.26E-01,5.21E-02,1.19E-01,5.21E-02,2.26E-01,2.46E-02,562,9.91E-01,1.99E-02,1.28E-01,6.97E-02,1.34E-04,6.97E-02,1.28E-01,1.99E-02,603,9.82E-01,3.39E-02,8.76E-02,6.99E-02,9.20E-02,6.99E-02,8.76E-02,3.39E-02,648,9.71E-01,3.75E-02,1.32E-01,4.84E-02,1.40E-01,4.84E-02,1.32E-01,3.75E-02,1002,9.54E-01,6.67E-02,2.27E-01,7.69E-02,1.93E-01,7.69E-02,2.27E-01,6.67E-02,1038,Nor
Medial Tibia of Normal_6.jpg,1.07E+00,6.76E-02,4.45E-01,6.63E-02,3.08E-02,6.63E-02,4.45E-01,6.76E-02,789,1.04E+00,5.14E-02,3.79E-01,7.55E-02,1.09E-01,7.55E-02,3.79E-01,5.14E-02,984,1.03E+00,2.39E-02,1.72E-01,6.69E-02,2.89E-02,6.69E-02,1.72E-01,2.39E-02,643,1.02E+00,2.79E-03,8.96E-02,7.61E-02,1.24E-01,7.61E-02,8.96E-02,2.79E-03,628,1.00E+00,1.21E-02,3.38E-01,5.48E-02,1.23E-01,5.48E-02,3.38E-01,1.21E-02,817,9.85E-01,1.06E-02,1.55E-01,5.91E-02,1.64E-01,5.91E-02,1.55E-01,1.06E-02,701,9.68E-01,3.69E-02,9.35E-02,2.62E-02,8.77E-03,2.62E-02,9.35E-02,3.69E-02,767,9.56E-01,3.13E-02,3.59E-01,5.68E-02,1.04E-01,5.68E-02,3.59E-01,3.13E-02,954,9.38E-01,6.26E-02,6.43E-01,6.87E-02,1.60E-01,6.87E-02,6.43E-01,6.26E-02,939,Nor
Medial Tibia of Normal_60.jpg,1.06E+00,1.56E-02,1.85E-01,2.04E-02,4.50E-02,2.04E-02,1.85E-01,1.56E-02,882,1.04E+00,6.27E-02,1.18E-01,9.52E-02,1.89E-01,9.52E-02,1.18E-01,6.27E-02,900,1.03E+00,3.43E-02,4.56E-02,1.07E-01,1.02E-01,1.07E-01,4.56E-02,3.43E-02,624,1.02E+00,2.17E-02,7.78E-02,8.25E-02,6.32E-02,8.25E-02,7.78E-02,2.17E-02,587,1.00E+00,4.69E-02,3.33E-01,1.02E-01,3.34E-03,1.02E-01,3.33E-01,4.69E-02,692,9.85E-01,1.54E-02,1.81E-01,5.22E-02,9.45E-02,5.22E-02,1.81E-01,1.54E-02,648,9.72E-01,1.86E-02,3.25E-02,2.95E-02,2.47E-01,2.95E-02,3.25E-02,1.86E-02,718,9.59E-01,2.08E-02,1.16E-01,8.64E-02,3.93E-02,8.64E-02,1.16E-01,2.08E-02,965,9.41E-01,1.00E-01,3.50E-01,4.80E-02,2.45E-01,4.80E-02,3.50E-01,1.00E-01,1002,Nor
Medial Tibia of Normal_61.jpg,1.06E+00,4.95E-02,2.51E-01,9.86E-02,2.88E-01,9.86E-02,2.51E-01,4.95E-02,867,1.04E+00,4.48E-02,1.01E-01,2.94E-02,8.01E-02,2.94E-02,1.01E-01,4.48E-02,857,1.02E+00,4.27E-02,7.32E-02,4.78E-02,2.40E-01,4.78E-02,7.32E-02,4.27E-02,737,1.01E+00,2.69E-02,8.04E-02,1.11E-01,5.77E-02,1.11E-01,8.04E-02,2.69E-02,591,1.00E+00,2.82E-02,4.99E-02,6.55E-02,1.14E-01,6.55E-02,4.99E-02,2.82E-02,572,9.89E-01,1.63E-02,9.80E-02,3.72E-02,8.24E-02,3.72E-02,9.80E-02,1.63E-02,648,9.77E-01,6.78E-02,4.24E-02,4.98E-02,1.55E-01,4.98E-02,4.24E-02,6.78E-02,807,9.66E-01,1.38E-02,1.68E-01,3.02E-02,9.09E-02,3.02E-02,1.68E-01,1.38E-02,1007,9.47E-01,4.12E-02,3.51E-01,4.06E-02,1.80E-01,4.06E-02,3.51E-01,4.12E-02,995,Nor
Medial Tibia of Normal_62.jpg,1.05E+00,1.17E-02,5.11E-01,7.10E-02,5.19E-01,7.10E-02,5.11E-01,1.17E-02,792,1.04E+00,2.80E-02,3.03E-01,5.00E-02,2.60E-01,5.00E-02,3.03E-01,2.80E-02,943,1.03E+00,1.54E-02,1.25E-01,1.48E-01,1.68E-02,1.48E-01,1.25E-01,1.54E-02,626,1.02E+00,1.15E-02,1.56E-01,6.08E-02,1.12E-01,6.08E-02,1.56E-01,1.15E-02,623,1.00E+00,1.92E-02,4.32E-01,5.64E-02,1.51E-01,5.64E-02,4.32E-01,1.92E-02,812,9.88E-01,3.36E-02,1.95E-01,1.03E-01,1.23E-01,1.03E-01,1.95E-01,3.36E-02,723,9.76E-01,1.62E-02,1.29E-01,3.26E-02,3.91E-02,3.26E-02,1.29E-01,1.62E-02,748,9.65E-01,3.00E-02,3.36E-01,5.05E-02,8.53E-02,5.05E-02,3.36E-01,3.00E-02,954,9.50E-01,1.47E-02,5.48E-01,2.51E-02,8.43E-02,2.51E-02,5.48E-01,1.47E-02,989,Nor
Medial Tibia of Normal_63.jpg,1.08E+00,6.12E-02,5.62E-01,4.67E-02,4.52E-02,4.67E-02,5.62E-01,6.12E-02,833,1.05E+00,6.13E-02,3.25E-01,6.68E-02,1.15E-01,6.68E-02,3.25E-01,6.13E-02,925,1.04E+00,3.94E-02,1.56E-01,3.68E-02,1.03E-01,3.68E-02,1.56E-01,3.94E-02,645,1.02E+00,2.77E-02,1.35E-01,3.27E-02,6.21E-02,3.27E-02,1.35E-01,2.77E-02,640,1.00E+00,2.46E-02,3.08E-01,5.90E-02,1.19E-01,5.90E-02,3.08E-01,2.46E-02,701,9.81E-01,1.83E-02,1.37E-01,4.45E-02,4.01E-02,4.45E-02,1.37E-01,1.83E-02,692,9.66E-01,7.86E-03,1.67E-01,7.02E-02,6.66E-02,7.02E-02,1.67E-01,7.86E-03,708,9.50E-01,1.52E-02,3.73E-01,7.37E-02,3.67E-02,7.37E-02,3.73E-01,1.52E-02,975,9.25E-01,6.90E-02,5.60E-01,6.88E-02,4.25E-03,6.88E-02,5.60E-01,6.90E-02,1000,Nor
Medial Tibia of Normal_7.jpg,1.07E+00,7.95E-02,7.14E-01,1.49E-01,2.84E-01,1.49E-01,7.14E-01,7.95E-02,807,1.05E+00,4.53E-02,3.59E-01,5.69E-02,1.31E-01,5.69E-02,3.59E-01,4.53E-02,961,1.03E+00,1.36E-02,1.57E-01,6.14E-02,2.24E-02,6.14E-02,1.57E-01,1.36E-02,691,1.02E+00,2.66E-02,1.57E-01,5.01E-02,9.23E-02,5.01E-02,1.57E-01,2.66E-02,583,1.00E+00,1.46E-02,2.93E-01,3.98E-02,1.55E-01,3.98E-02,2.93E-01,1.46E-02,781,9.85E-01,1.87E-02,1.45E-01,1.84E-02,8.61E-02,1.84E-02,1.45E-01,1.87E-02,665,9.67E-01,2.58E-02,2.73E-01,2.01E-02,8.08E-02,2.01E-02,2.73E-01,2.58E-02,773,9.55E-01,2.07E-02,3.78E-01,6.13E-02,1.31E-01,6.13E-02,3.78E-01,2.07E-02,966,9.31E-01,3.68E-02,5.37E-01,7.85E-02,1.11E-01,7.85E-02,5.37E-01,3.68E-02,986,Nor
Medial Tibia of Normal_8.jpg,1.07E+00,5.04E-02,4.48E-01,1.21E-01,2.02E-01,1.21E-01,4.48E-01,5.04E-02,808,1.05E+00,1.24E-02,2.54E-01,6.14E-02,1.47E-01,6.14E-02,2.54E-01,1.24E-02,954,1.03E+00,5.22E-02,1.31E-01,1.01E-01,2.00E-02,1.01E-01,1.31E-01,5.22E-02,683,1.02E+00,2.89E-02,1.10E-01,1.69E-02,9.03E-02,1.69E-02,1.10E-01,2.89E-02,609,1.00E+00,2.30E-02,2.47E-01,1.61E-02,6.72E-02,1.61E-02,2.47E-01,2.30E-02,804,9.84E-01,2.68E-02,7.81E-02,6.08E-02,1.55E-01,6.08E-02,7.81E-02,2.68E-02,692,9.68E-01,5.21E-02,1.33E-01,4.86E-02,1.43E-01,4.86E-02,1.33E-01,5.21E-02,778,9.55E-01,9.07E-02,2.78E-01,5.55E-02,1.08E-01,5.55E-02,2.78E-01,9.07E-02,994,9.31E-01,4.68E-02,4.80E-01,1.51E-01,3.23E-02,1.51E-01,4.80E-01,4.68E-02,889,Nor
Medial Tibia of Normal_9.jpg,1.07E+00,3.25E-02,5.32E-01,6.05E-02,8.89E-02,6.05E-02,5.32E-01,3.25E-02,891,1.04E+00,2.04E-02,3.67E-01,2.00E-02,2.63E-02,2.00E-02,3.67E-01,2.04E-02,947,1.03E+00,3.23E-02,1.57E-01,9.11E-02,1.67E-01,9.11E-02,1.57E-01,3.23E-02,654,1.02E+00,2.91E-02,8.80E-02,6.25E-02,8.57E-02,6.25E-02,8.80E-02,2.91E-02,526,1.00E+00,3.22E-02,4.09E-01,6.91E-02,5.77E-02,6.91E-02,4.09E-01,3.22E-02,669,9.85E-01,2.00E-02,1.77E-01,5.11E-02,1.21E-01,5.11E-02,1.77E-01,2.00E-02,579,9.72E-01,3.74E-02,1.80E-01,2.35E-02,1.93E-01,2.35E-02,1.80E-01,3.74E-02,762,9.59E-01,5.39E-02,3.82E-01,4.15E-02,8.39E-02,4.15E-02,3.82E-01,5.39E-02,1006,9.36E-01,5.85E-02,5.52E-01,1.06E-01,1.42E-01,1.06E-01,5.52E-01,5.85E-02,1011,Nor
Medial Tibia of OA_1.jpg,1.07E+00,5.96E-02,5.00E-01,7.10E-02,2.98E-01,7.10E-02,5.00E-01,5.96E-02,839,1.05E+00,5.36E-02,3.38E-01,2.92E-02,6.38E-02,2.92E-02,3.38E-01,5.36E-02,947,1.03E+00,3.17E-02,1.33E-01,4.68E-02,4.78E-02,4.68E-02,1.33E-01,3.17E-02,666,1.02E+00,8.08E-03,2.10E-01,2.51E-02,3.07E-02,2.51E-02,2.10E-01,8.08E-03,608,1.00E+00,4.14E-02,3.56E-01,2.20E-02,1.57E-01,2.20E-02,3.56E-01,4.14E-02,804,9.84E-01,1.82E-02,1.61E-01,7.17E-02,7.67E-02,7.17E-02,1.61E-01,1.82E-02,654,9.67E-01,5.22E-02,1.49E-01,5.30E-02,4.14E-02,5.30E-02,1.49E-01,5.22E-02,701,9.56E-01,4.94E-02,3.86E-01,7.66E-02,7.92E-02,7.66E-02,3.86E-01,4.94E-02,988,9.33E-01,2.77E-02,5.60E-01,1.02E-01,4.43E-02,1.02E-01,5.60E-01,2.77E-02,985,OA
Medial Tibia of OA_10.jpg,1.05E+00,8.99E-02,5.91E-01,1.31E-01,6.83E-02,1.31E-01,5.91E-01,8.99E-02,678,1.04E+00,4.25E-02,4.20E-01,4.59E-02,1.93E-01,4.59E-02,4.20E-01,4.25E-02,918,1.03E+00,5.08E-02,2.13E-01,4.91E-02,5.57E-02,4.91E-02,2.13E-01,5.08E-02,641,1.02E+00,3.85E-02,2.53E-01,1.03E-01,7.61E-02,1.03E-01,2.53E-01,3.85E-02,704,1.00E+00,1.25E-02,4.54E-01,9.33E-02,1.04E-01,9.33E-02,4.54E-01,1.25E-02,930,9.88E-01,2.68E-02,2.61E-01,2.65E-02,4.40E-02,2.65E-02,2.61E-01,2.68E-02,865,9.76E-01,6.47E-02,2.54E-01,2.64E-02,1.10E-01,2.64E-02,2.54E-01,6.47E-02,750,9.67E-01,8.96E-02,4.40E-01,4.24E-02,2.91E-01,4.24E-02,4.40E-01,8.96E-02,949,9.53E-01,1.78E-02,7.50E-01,9.84E-02,4.72E-02,9.84E-02,7.50E-01,1.78E-02,869,OA
Medial Tibia of OA_11.jpg,1.12E+00,4.85E-02,5.64E-01,5.76E-02,2.02E-01,5.76E-02,5.64E-01,4.85E-02,840,1.08E+00,6.08E-02,2.79E-01,2.00E-02,1.64E-01,2.00E-02,2.79E-01,6.08E-02,962,1.06E+00,1.45E-02,1.14E-01,5.37E-02,3.45E-02,5.37E-02,1.14E-01,1.45E-02,679,1.03E+00,2.53E-02,1.27E-01,6.68E-02,1.45E-01,6.68E-02,1.27E-01,2.53E-02,570,1.00E+00,2.21E-02,2.49E-01,3.81E-02,4.99E-02,3.81E-02,2.49E-01,2.21E-02,641,9.74E-01,4.11E-02,1.56E-01,6.26E-02,2.62E-02,6.26E-02,1.56E-01,4.11E-02,645,9.44E-01,2.67E-02,1.33E-01,2.74E-02,2.27E-02,2.74E-02,1.33E-01,2.67E-02,760,9.23E-01,2.03E-02,3.43E-01,3.71E-02,2.90E-02,3.71E-02,3.43E-01,2.03E-02,1015,8.81E-01,3.07E-02,5.23E-01,1.24E-02,3.33E-03,1.24E-02,5.23E-01,3.07E-02,963,OA
Medial Tibia of OA_12.jpg,1.07E+00,1.10E-01,6.93E-01,4.72E-02,4.76E-01,4.72E-02,6.93E-01,1.10E-01,787,1.05E+00,4.14E-02,4.85E-01,8.53E-02,2.86E-01,8.53E-02,4.85E-01,4.14E-02,979,1.03E+00,2.30E-02,2.65E-01,9.69E-02,1.75E-02,9.69E-02,2.65E-01,2.30E-02,597,1.02E+00,1.68E-02,2.29E-01,1.64E-02,3.80E-02,1.64E-02,2.29E-01,1.68E-02,614,1.00E+00,1.96E-02,4.98E-01,7.33E-02,4.86E-01,7.33E-02,4.98E-01,1.96E-02,881,9.83E-01,3.76E-02,2.49E-01,1.26E-01,2.04E-01,1.26E-01,2.49E-01,3.76E-02,638,9.69E-01,2.67E-02,2.13E-01,5.63E-02,6.94E-03,5.63E-02,2.13E-01,2.67E-02,791,9.58E-01,3.47E-02,4.94E-01,8.95E-02,2.48E-01,8.95E-02,4.94E-01,3.47E-02,975,9.38E-01,3.26E-02,7.30E-01,1.02E-01,1.29E-01,1.02E-01,7.30E-01,3.26E-02,993,OA
Medial Tibia of OA_13.jpg,1.07E+00,3.02E-02,5.23E-01,5.91E-02,6.26E-02,5.91E-02,5.23E-01,3.02E-02,761,1.05E+00,3.84E-02,3.51E-01,5.62E-02,1.34E-01,5.62E-02,3.51E-01,3.84E-02,918,1.03E+00,1.84E-02,1.38E-01,1.26E-01,1.74E-01,1.26E-01,1.38E-01,1.84E-02,640,1.02E+00,1.02E-02,2.16E-01,5.37E-02,4.68E-02,5.37E-02,2.16E-01,1.02E-02,624,1.00E+00,4.83E-03,4.25E-01,1.01E-02,2.40E-02,1.01E-02,4.25E-01,4.83E-03,934,9.83E-01,3.54E-02,2.59E-01,9.39E-02,8.19E-02,9.39E-02,2.59E-01,3.54E-02,694,9.70E-01,1.48E-02,2.29E-01,2.98E-03,1.57E-01,2.98E-03,2.29E-01,1.48E-02,763,9.59E-01,4.06E-02,3.93E-01,7.55E-02,7.53E-03,7.55E-02,3.93E-01,4.06E-02,1000,9.38E-01,3.66E-02,5.79E-01,1.73E-01,9.75E-02,1.73E-01,5.79E-01,3.66E-02,906,OA
